Timestamp;Goal x;Goal y;Goal z;Goal roll;Goal pitch;Goal yaw;shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint;measurement_temperature;measurement_x;measurement_y;measurement_z;measurement_rx;measurement_ry;measurement_rz
20200715031956;0,7;0,4;0,7;1,5708;2,0944;1,5708;-2,2063200000000003;-1,6789599999999998;-1,73033;0,26659;0,634645;-0,523619;23,1800003051758;1876,2095;-1538,1212;-612,83975;-90,692888;-59,659398;-121,3013
20200715032003;0,7;0,4;0,7;1,5708;2,26893;1,5708;-2,20618;-1,6789599999999998;-1,7303400000000002;0,267273;0,6336970000000001;-0,697936;23,1800003051758;1876,3239;-1538,1625;-612,7411900000002;-90,651121;-59,639343;-131,24223
20200715032018;0,7;0,4;0,7;1,5708;1,5708;1,39626;-2,17827;-1,71957;-1,6839;0,26106;0,433129;-1,17461e-05;23,1800003051758;1874,638;-1540,5146;-612,4587799999998;-90,305159;-49,745089;-90,851002
20200715032023;0,7;0,4;0,7;1,5708;1,5708;1,43117;-2,18273;-1,71094;-1,69386;0,261012;0,470718;0,000574494;23,1800003051758;1874,9798;-1540,1023;-612,61203;-90,4214;-51,681675;-91,003731
20200715032027;0,7;0,4;0,7;1,5708;1,5708;1,4660799999999998;-2,18786;-1,7026599999999998;-1,70317;0,262928;0,510464;-0,00065786;23,1800003051758;1875,2105;-1539,7512;-612,53974;-90,45614;-53,679435;-91,073267
20200715032032;0,7;0,4;0,7;1,5708;1,5708;1,50098;-2,19356;-1,69433;-1,71314;0,265249;0,5528;-0,0010646;23,1800003051758;1875,5511;-1539,4415;-612,68649;-90,478484;-55,778133;-91,084171
20200715032036;0,7;0,4;0,7;1,5708;1,5708;1,53589;-2,1995;-1,68701;-1,72133;0,266758;0,5918220000000001;-0,00165111;23,1800003051758;1875,7617;-1538,9413;-612,63437;-90,513523;-57,709681;-91,118363
20200715032045;0,7;0,4;0,7;1,5708;1,5708;1,6057;-2,21321;-1,6718;-1,73812;0,266913;0,6769850000000001;0,000167779;23,1800003051758;1876,3783;-1537,7566;-612,8881;-90,818408;-61,708397;-91,367139
20200715032050;0,7;0,4;0,7;1,5708;1,5708;1,67552;-2,22802;-1,6596799999999998;-1,75204;0,270839;0,760025;-0,00167495;23,1800003051758;1876,8536;-1536,6471;-612,9449900000002;-90,848998;-65,590588;-91,417903
20200715032055;0,7;0,4;0,7;1,5708;1,5708;1,71042;-2,23625;-1,6533799999999998;-1,75846;0,268984;0,803339;-0,000501935;23,1800003051758;1877,015;-1536,1794;-612,94255;-91,200175;-67,62566600000001;-91,753696
20200715032119;0,7;0,4;0,6;1,0472;1,5708;1,5708;-2,34947;-1,68216;-1,91365;0,453543;1,30193;-5,94298e-05;23,1800003051758;1878,9779;-1529,0479999999998;-711,98156;-150,72038999999995;-89,342153;-151,13337
20200715032128;0,7;0,4;0,6;1,22173;1,5708;1,5708;-2,29368;-1,68865;-1,90629;0,452622;1,07104;-0,000693623;23,1800003051758;1878,6391;-1531,9606;-712,01176;-92,753273;-79,65584100000002;-93,231006
20200715032138;0,7;0,4;0,6;1,39626;1,5708;1,5708;-2,24548;-1,70786;-1,8846;0,45188;0,848917;-0,00145942;23,1800003051758;1878,0383;-1534,5744;-712,08281;-90,937543;-69,689146;-91,440573
20200715032147;0,7;0,4;0,6;1,5708;1,5708;1,5708;-2,20624;-1,73771;-1,84899;0,444591;0,634189;-0,000429932;23,1800003051758;1876,8381;-1537,3786;-712,28142;-90,580336;-59,653326;-91,114363
20200715032156;0,7;0,4;0,6;1,7453299999999998;1,5708;1,5708;-2,17788;-1,77618;-1,80197;0,434646;0,431461;0,00094563;23,1800003051758;1875,4223;-1539,7339;-712,56422;-90,345014;-49,644633;-90,914893
20200715032212;0,7;0,4;0,6;1,5708;0,8726649999999999;1,5708;-2,2059900000000003;-1,7374;-1,84921;0,4441479999999999;0,6334930000000001;0,697498;23,1800003051758;1876,9089;-1537,53;-712,1143400000002;-90,514835;-59,70993000000001;-51,135194
20200715032219;0,7;0,4;0,6;1,5708;1,0472;1,5708;-2,20629;-1,73701;-1,84933;0,4425810000000001;0,6347649999999999;0,524147;23,1800003051758;1876,8487;-1537,4681;-712,08344;-90,634461;-59,75033199999999;-61,189137
20200715032225;0,7;0,4;0,6;1,5708;1,22173;1,5708;-2,20622;-1,7377900000000002;-1,84926;0,446494;0,6348010000000001;0,347358;23,1800003051758;1876,9019;-1537,4536;-712,2465;-90,444361;-59,745714;-71,08147
20200715032232;0,7;0,4;0,6;1,5708;1,39626;1,5708;-2,2063;-1,7371299999999998;-1,84948;0,443945;0,635437;0,17408900000000002;23,1800003051758;1876,9685;-1537,451;-712,13094;-90,603585;-59,763874;-81,25578
20200715032246;0,7;0,4;0,6;1,5708;1,7453299999999998;1,5708;-2,20624;-1,73702;-1,84947;0,443395;0,635149;-0,174424;23,1800003051758;1877,0261;-1537,3339;-712,15243;-90,658279;-59,715452;-101,23807
20200715032252;0,7;0,4;0,6;1,5708;1,91986;1,5708;-2,20586;-1,73786;-1,84894;0,44519;0,633541;-0,349673;23,1800003051758;1876,9489;-1537,2683;-712,27487;-90,559335;-59,613526;-111,19782
20200715032259;0,7;0,4;0,6;1,5708;2,0944;1,5708;-2,2063200000000003;-1,73735;-1,84946;0,443933;0,635173;-0,522147;23,1800003051758;1876,9789;-1537,2133;-712,31621;-90,646747;-59,676299;-121,15191000000002
20200715032306;0,7;0,4;0,6;1,5708;2,26893;1,5708;-2,20635;-1,73732;-1,84945;0,444364;0,634537;-0,697386;23,1800003051758;1877,123;-1537,0745;-712,22419;-90,606736;-59,622944;-131,16546
20200715032321;0,7;0,4;0,6;1,5708;1,5708;1,39626;-2,17804;-1,77653;-1,8017;0,436895;0,432253;-0,00228531;23,1800003051758;1875,4264;-1539,6315;-712,42904;-90,264872;-49,693504;-90,89649
20200715032325;0,7;0,4;0,6;1,5708;1,5708;1,43117;-2,18248;-1,7682099999999998;-1,81181;0,436836;0,469925;0,00101754;23,1800003051758;1875,7319;-1539,2976;-712,39395;-90,378518;-51,634702;-90,911168
20200715032330;0,7;0,4;0,6;1,5708;1,5708;1,4660799999999998;-2,18801;-1,7597200000000002;-1,82228;0,439409;0,512324;-0,000382725;23,1800003051758;1876,0356;-1538,8909;-712,4018;-90,414373;-53,763215;-91,001737
20200715032335;0,7;0,4;0,6;1,5708;1,5708;1,50098;-2,19356;-1,7521799999999998;-1,8317900000000005;0,442054;0,552128;-0,000466172;23,1800003051758;1876,3937;-1538,3798;-712,45707;-90,436941;-55,724651;-90,987277
20200715032339;0,7;0,4;0,6;1,5708;1,5708;1,53589;-2,19939;-1,74508;-1,84037;0,443825;0,591726;-0,00122053;23,1800003051758;1876,6265;-1538,0054;-712,39122;-90,487839;-57,697594;-91,064275
20200715032348;0,7;0,4;0,6;1,5708;1,5708;1,6057;-2,21313;-1,73138;-1,85696;0,447871;0,67551;-0,00262005;23,1800003051758;1877,1957;-1536,6799;-712,20689;-90,528314;-61,627934;-91,116842
20200715032352;0,7;0,4;0,6;1,5708;1,5708;1,64061;-2,2204200000000003;-1,72462;-1,86486;0,448361;0,717846;-0,00167495;23,1800003051758;1877,5829;-1536,1035;-712,12392;-90,657764;-63,622418;-91,2012
20200715032357;0,7;0,4;0,6;1,5708;1,5708;1,67552;-2,22817;-1,7180799999999998;-1,87197;0,447009;0,760648;0,000179763;23,1800003051758;1877,7863;-1535,5534;-712,00287;-90,926422;-65,609736;-91,422645
20200715032401;0,7;0,4;0,6;1,5708;1,5708;1,71042;-2,23631;-1,713;-1,87867;0,45048;0,803531;-0,000777547;23,1800003051758;1878,01;-1535,149;-712,1441599999998;-90,848881;-67,615434;-91,339434
20200715032425;0,7;0,4;0,5;1,0472;1,5708;1,5708;-2,34897;-1,77429;-2,00837;0,640655;1,30046;-0,00101644;23,1800003051758;1879,5386;-1528,2979;-811,7442;-146,32182;-89,311418;-146,79962
20200715032435;0,7;0,4;0,5;1,22173;1,5708;1,5708;-2,29361;-1,78016;-2,00093;0,6390520000000001;1,07114;-0,000860993;23,1800003051758;1879,2597;-1531,1211;-811,8878;-92,763478;-79,650737;-93,269843
20200715032444;0,7;0,4;0,5;1,39626;1,5708;1,5708;-2,24513;-1,79762;-1,97835;0,63393;0,847957;-0,00102836;23,1800003051758;1878,5366;-1533,8417;-811,91254;-91,155841;-69,649508;-91,703396
20200715032453;0,7;0,4;0,5;1,5708;1,5708;1,5708;-2,20617;-1,82517;-1,9421;0,624201;0,6349090000000001;0,00108907;23,1800003051758;1877,3804;-1536,6141;-812,20561;-90,65547;-59,694859;-91,157938
20200715032503;0,7;0,4;0,5;1,7453299999999998;1,5708;1,5708;-2,17791;-1,86181;-1,89262;0,612066;0,431125;-0,000981156;23,1800003051758;1875,8324;-1538,8822;-812,11057;-90,279174;-49,61713;-90,906782
20200715032518;0,7;0,4;0,5;1,5708;0,8726649999999999;1,5708;-2,20636;-1,82521;-1,94228;0,625074;0,6355930000000001;0,697103;23,1800003051758;1877,3483;-1536,6722;-812,13773;-90,521102;-59,79656600000001;-51,178248
20200715032525;0,7;0,4;0,5;1,5708;1,0472;1,5708;-2,20602;-1,82538;-1,94185;0,6248229999999999;0,6334810000000001;0,5234409999999999;23,1800003051758;1877,3783;-1536,6534;-812,07173;-90,544013;-59,677455;-61,118039
20200715032532;0,7;0,4;0,5;1,5708;1,22173;1,5708;-2,20601;-1,82592;-1,94136;0,625984;0,633373;0,348339;23,1800003051758;1877,2296;-1536,7046;-812,08661;-90,492905;-59,665759;-71,12238
20200715032539;0,7;0,4;0,5;1,5708;1,39626;1,5708;-2,2063;-1,82538;-1,94189;0,623842;0,634177;0,176279;23,1800003051758;1877,2749;-1536,5463;-812,24417;-90,6634;-59,682245;-81,236406
20200715032552;0,7;0,4;0,5;1,5708;1,7453299999999998;1,5708;-2,20643;-1,82552;-1,9422;0,62639;0,635833;-0,17594400000000002;23,1800003051758;1877,4564;-1536,4471;-812,25486;-90,54554;-59,730749;-101,16099
20200715032559;0,7;0,4;0,5;1,5708;1,91986;1,5708;-2,2064;-1,82558;-1,94168;0,625421;0,634825;-0,350031;23,1800003051758;1877,342;-1536,3865;-812,14361;-90,590054;-59,66197;-111,27486
20200715032606;0,7;0,4;0,5;1,5708;2,0944;1,5708;-2,2062;-1,82619;-1,9416400000000005;0,628078;0,634189;-0,525151;23,1800003051758;1877,4966;-1536,3553;-812,262;-90,44674;-59,61716600000001;-121,03927
20200715032613;0,7;0,4;0,5;1,5708;2,26893;1,5708;-2,2061900000000003;-1,82636;-1,94141;0,6284850000000001;0,634849;-0,701073;23,1800003051758;1877,3895;-1536,4503;-812,1702;-90,405844;-59,6378;-131,06949
20200715032628;0,7;0,4;0,5;1,5708;1,5708;1,39626;-2,17803;-1,86143;-1,89295;0,611815;0,432397;-0,000753705;23,1800003051758;1875,8239;-1538,8993;-812,04652;-90,286956;-49,691628;-90,894434
20200715032632;0,7;0,4;0,5;1,5708;1,5708;1,43117;-2,18256;-1,85486;-1,90262;0,617379;0,469949;-0,00290805;23,1800003051758;1876,0885;-1538,4857;-812,12081;-90,227746;-51,626801;-90,863986
20200715032637;0,7;0,4;0,5;1,5708;1,5708;1,4660799999999998;-2,18771;-1,84717;-1,91326;0,62073;0,51008;-0,00303919;23,1800003051758;1876,5624;-1538,013;-812,13112;-90,258168;-53,649664;-90,88037
20200715032641;0,7;0,4;0,5;1,5708;1,5708;1,50098;-2,19372;-1,83944;-1,92363;0,623135;0,553017;-0,00311071;23,1800003051758;1876,8327;-1537,5217;-812,14858;-90,326359;-55,768952;-90,958142
20200715032646;0,7;0,4;0,5;1,5708;1,5708;1,53589;-2,19982;-1,83189;-1,93305;0,6221180000000001;0,5938260000000001;0,00105311;23,1800003051758;1876,9971;-1537,0808;-812,11633;-90,556638;-57,757309;-91,054561
20200715032654;0,7;0,4;0,5;1,5708;1,5708;1,6057;-2,21336;-1,81974;-1,95026;0,629466;0,677477;-0,00236923;23,1800003051758;1877,6752;-1535,8701;-812,28042;-90,541877;-61,706197;-91,145073
20200715032659;0,7;0,4;0,5;1,5708;1,5708;1,64061;-2,22016;-1,81323;-1,95795;0,6284850000000001;0,717271;-9,51926e-05;23,1800003051758;1877,9793;-1535,4384;-812,15085;-90,817739;-63,577641;-91,358202
20200715032703;0,7;0,4;0,5;1,5708;1,5708;1,67552;-2,22841;-1,80757;-1,96549;0,630471;0,7619199999999999;0,000395105;23,1800003051758;1878,1524;-1534,7905;-812,13307;-90,922036;-65,663278;-91,419208
20200715032708;0,7;0,4;0,5;1,5708;1,5708;1,71042;-2,23633;-1,80264;-1,97198;0,632267;0,803267;0,000395105;23,1800003051758;1878,3501;-1534,2727;-812,07568;-91,027495;-67,586331;-91,511575
20200715032731;0,7;0,4;0,4;1,0472;1,5708;1,5708;-2,34918;-1,89742;-2,07482;0,82985;1,30091;-0,00159103;23,1800003051758;1880,1682;-1527,3151;-912,05666;-147,72518;-89,281388;-148,25623000000004
20200715032741;0,7;0,4;0,4;1,22173;1,5708;1,5708;-2,2934900000000003;-1,90272;-2,06691;0,8275170000000001;1,07051;0,0;23,1800003051758;1879,819;-1530,2468;-912,11517;-92,780217;-79,614058;-93,247579
20200715032751;0,7;0,4;0,4;1,39626;1,5708;1,5708;-2,24498;-1,9177;-2,04379;0,818817;0,847406;0,0008021939999999999;23,1800003051758;1879,1823;-1532,9839;-912,10765;-91,208448;-69,614253;-91,681298
20200715032800;0,7;0,4;0,4;1,5708;1,5708;1,5708;-2,20631;-1,94224;-2,00588;0,806408;0,634189;-0,000801388;23,1800003051758;1877,9012;-1535,626;-911,94429;-90,512964;-59,64038100000001;-91,067652
20200715032809;0,7;0,4;0,4;1,7453299999999998;1,5708;1,5708;-2,1781;-1,97385;-1,95612;0,7882899999999999;0,432505;-0,00173504;23,1800003051758;1876,4039;-1538,0113;-912,17655;-90,239919;-49,674845;-90,892322
20200715032824;0,7;0,4;0,4;1,5708;0,8726649999999999;1,5708;-2,20606;-1,94244;-2,0059400000000003;0,807138;0,633757;0,696421;23,1800003051758;1877,8988;-1535,8375;-911,94775;-90,39526;-59,700508;-51,045717
20200715032831;0,7;0,4;0,4;1,5708;1,0472;1,5708;-2,20613;-1,9418;-2,00644;0,804361;0,6344529999999999;0,524267;23,1800003051758;1877,891;-1535,8551;-912,04063;-90,598895;-59,714161;-61,180821
20200715032838;0,7;0,4;0,4;1,5708;1,22173;1,5708;-2,2063200000000003;-1,94195;-2,00639;0,805426;0,634645;0,350075;23,1800003051758;1877,9151;-1535,6978;-912,03982;-90,552357;-59,7044;-71,125918
20200715032845;0,7;0,4;0,4;1,5708;1,39626;1,5708;-2,20611;-1,94226;-2,006;0,805438;0,633901;0,175561;23,1800003051758;1877,8278;-1535,7742;-912,0596;-90,559965;-59,664957;-81,145926
20200715032858;0,7;0,4;0,4;1,5708;1,7453299999999998;1,5708;-2,20601;-1,94204;-2,00612;0,805295;0,633781;-0,174018;23,1800003051758;1877,9652;-1535,7363;-912,03296;-90,602335;-59,630931;-101,16575
20200715032905;0,7;0,4;0,4;1,5708;1,91986;1,5708;-2,20638;-1,94204;-2,00611;0,805044;0,634813;-0,349109;23,1800003051758;1877,8836;-1535,5856;-912,03253;-90,621896;-59,652689;-111,29227
20200715032912;0,7;0,4;0,4;1,5708;2,0944;1,5708;-2,20631;-1,94306;-2,0056;0,8087529999999999;0,634105;-0,5246970000000001;23,1800003051758;1877,962;-1535,4491;-912,13822;-90,413225;-59,597398;-120,97673
20200715032919;0,7;0,4;0,4;1,5708;2,26893;1,5708;-2,20631;-1,94203;-2,00621;0,805846;0,635077;-0,697996;23,1800003051758;1878,0113;-1535,5087;-911,98854;-90,56584;-59,635759;-131,17496
20200715032934;0,7;0,4;0,4;1,5708;1,5708;1,39626;-2,17785;-1,97402;-1,95592;0,7874770000000001;0,431065;-0,0006097;23,1800003051758;1876,3919;-1538,0701;-912,2666;-90,267475;-49,618845;-90,872842
20200715032938;0,7;0,4;0,4;1,5708;1,5708;1,43117;-2,18261;-1,96706;-1,96665;0,790062;0,470165;0,000682352;23,1800003051758;1876,6291;-1537,6016;-912,18137;-90,36608;-51,629185;-90,952111
20200715032943;0,7;0,4;0,4;1,5708;1,5708;1,4660799999999998;-2,18783;-1,96054;-1,97727;0,7955180000000001;0,51056;-0,00122053;23,1800003051758;1877,0751;-1537,1411;-912,17346;-90,358834;-53,64110400000001;-90,987371
20200715032947;0,7;0,4;0,4;1,5708;1,5708;1,50098;-2,19347;-1,95397;-1,98733;0,7976840000000001;0,5510010000000001;0,0007183039999999999;23,1800003051758;1877,2738;-1536,7436;-912,14269;-90,490562;-55,652612;-91,046978
20200715032952;0,7;0,4;0,4;1,5708;1,5708;1,53589;-2,19946;-1,94889;-1,99641;0,8052590000000001;0,591546;-0,00260812;23,1800003051758;1877,664;-1536,2519;-912,18347;-90,335724;-57,65338000000001;-90,94322
20200715033000;0,7;0,4;0,4;1,5708;1,5708;1,6057;-2,21311;-1,93654;-2,01463;0,807964;0,676157;0,00070632;23,1800003051758;1878,1887;-1535,1046;-912,0546;-90,699318;-61,645311;-91,212993
20200715033005;0,7;0,4;0,4;1,5708;1,5708;1,64061;-2,22034;-1,93159;-2,0224900000000003;0,811972;0,7174149999999999;-0,0010646;23,1800003051758;1878,5605;-1534,4498;-912,01438;-90,71457;-63,569681;-91,293354
20200715033009;0,7;0,4;0,4;1,5708;1,5708;1,67552;-2,22804;-1,92654;-2,03017;0,814102;0,760684;-0,00105268;23,1800003051758;1878,7973;-1533,9621;-912,09606;-90,883598;-65,603372;-91,47042
20200715033014;0,7;0,4;0,4;1,5708;1,5708;1,71042;-2,2365;-1,92196;-2,03738;0,817237;0,804442;-0,000765626;23,1800003051758;1879,0844;-1533,3382;-912,06663;-90,97461;-67,62865699999999;-91,525367
20200715033039;0,7;0,3;0,9;1,0472;1,5708;1,5708;-2,48305;-1,51777;-1,54387;-0,0792831;1,43519;-0,00173504;23,1800003051758;1927,4508;-1445,6558;-411,32236;-150,87098999999995;-89,394406;-151,34219
20200715033048;0,7;0,3;0,9;1,22173;1,5708;1,5708;-2,4202;-1,51495;-1,54609;-0,0815466;1,19896;0,000407089;23,1800003051758;1927,2466;-1448,2561;-411,48151;-93,074916;-79,736289;-93,473795
20200715033058;0,7;0,3;0,9;1,39626;1,5708;1,5708;-2,36233;-1,52661;-1,53513;-0,0801213;0,964883;-0,00065786;23,1800003051758;1926,4877;-1450,8855;-411,5008;-91,208735;-69,654465;-91,700481
20200715033107;0,7;0,3;0,9;1,5708;1,5708;1,5708;-2,31436;-1,55157;-1,51147;-0,0770562;0,742187;-0,00132782;23,1800003051758;1925,4169;-1453,2411;-411,66079;-90,494351;-59,595541;-91,009379
20200715033117;0,7;0,3;0,9;1,7453299999999998;1,5708;1,5708;-2,27786;-1,58745;-1,47519;-0,0796188;0,531393;0,000191748;23,1800003051758;1923,4178;-1455,8902;-412,01901;-90,356052;-49,689042;-90,912796
20200715033132;0,7;0,3;0,9;1,5708;0,8726649999999999;1,5708;-2,31439;-1,55144;-1,51149;-0,07755880000000001;0,743038;0,696026;23,1800003051758;1925,2989;-1453,4622;-411,56456;-90,44455;-59,725857;-51,071579
20200715033139;0,7;0,3;0,9;1,5708;1,0472;1,5708;-2,31453;-1,55089;-1,51161;-0,08034880000000001;0,7434470000000001;0,52386;23,1800003051758;1925,3788;-1453,4042;-411,61405;-90,648223;-59,72489300000001;-61,182233
20200715033146;0,7;0,3;0,9;1,5708;1,22173;1,5708;-2,31422;-1,55127;-1,51123;-0,08030110000000001;0,741839;0,34880700000000003;23,1800003051758;1925,2854;-1453,3809;-411,67111;-90,670378;-59,63045;-71,29508299999998
20200715033152;0,7;0,3;0,9;1,5708;1,39626;1,5708;-2,31427;-1,55141;-1,51117;-0,07882819999999999;0,742475;0,17313199999999998;23,1800003051758;1925,3119;-1453,3970000000004;-411,57658;-90,58534;-59,65695600000001;-81,24505400000002
20200715033206;0,7;0,3;0,9;1,5708;1,7453299999999998;1,5708;-2,31423;-1,5517299999999998;-1,51157;-0,0763977;0,741779;-0,17714100000000002;23,1800003051758;1925,4228;-1453,2203;-411,75625;-90,47519;-59,589051;-101,09514
20200715033213;0,7;0,3;0,9;1,5708;1,91986;1,5708;-2,3142400000000003;-1,55132;-1,51137;-0,0794151;0,741839;-0,348451;23,1800003051758;1925,4397;-1453,1795;-411,74929;-90,673622;-59,572565;-111,23423
20200715033219;0,7;0,3;0,9;1,5708;2,0944;1,5708;-2,31438;-1,55153;-1,51123;-0,0778702;0,7425109999999999;-0,52423;23,1800003051758;1925,457;-1453,1183;-411,57358;-90,549672;-59,58177;-121,08655
20200715033226;0,7;0,3;0,9;1,5708;2,26893;1,5708;-2,31438;-1,55124;-1,51135;-0,07970269999999999;0,743075;-0,697565;23,1800003051758;1925,4686;-1453,1513;-411,62691;-90,672777;-59,598034;-131,2329
20200715033241;0,7;0,3;0,9;1,5708;1,5708;1,39626;-2,27774;-1,58712;-1,47537;-0,08060060000000001;0,531609;-0,000550095;23,1800003051758;1923,5037;-1455,9715;-411,9885;-90,398788;-49,731924;-91,016965
20200715033246;0,7;0,3;0,9;1,5708;1,5708;1,43117;-2,28418;-1,57922;-1,48335;-0,08058860000000001;0,5733550000000001;0,0008740989999999999;23,1800003051758;1923,8137;-1455,4785;-411,86583;-90,451931;-51,78635300000001;-90,983969
20200715033250;0,7;0,3;0,9;1,5708;1,5708;1,4660799999999998;-2,29108;-1,57161;-1,49126;-0,0790322;0,615412;-0,00142366;23,1800003051758;1924,2345;-1454,9806;-411,91163;-90,448703;-53,780765;-91,066054
20200715033255;0,7;0,3;0,9;1,5708;1,5708;1,50098;-2,29802;-1,5644;-1,4982;-0,0804685;0,655654;-0,000202958;23,1800003051758;1924,6751;-1454,4869;-411,82907;-90,578001;-55,676332;-91,145717
20200715033259;0,7;0,3;0,9;1,5708;1,5708;1,53589;-2,30582;-1,55789;-1,5046;-0,0804809;0,698148;0,000502963;23,1800003051758;1924,9239;-1453,8541;-411,71699;-90,641694;-57,625425;-91,153255
20200715033308;0,7;0,3;0,9;1,5708;1,5708;1,6057;-2,32308;-1,54535;-1,517;-0,080828;0,7863180000000001;-0,000191037;23,1800003051758;1925,5335;-1452,8718;-411,71064;-90,825256;-61,678033;-91,361807
20200715033313;0,7;0,3;0,9;1,5708;1,5708;1,64061;-2,332;-1,54014;-1,52222;-0,07984619999999999;0,829031;-5,94298e-05;23,1800003051758;1925,7659;-1452,3976;-411,69251;-90,851611;-63,646399;-91,341134
20200715033317;0,7;0,3;0,9;1,5708;1,5708;1,67552;-2,34158;-1,53498;-1,52723;-0,0796307;0,8741629999999999;-0,00130397;23,1800003051758;1926,0907;-1451,9879;-411,60175;-90,926913;-65,68437800000001;-91,475371
20200715033322;0,7;0,3;0,9;1,5708;1,5708;1,71042;-2,35173;-1,5308700000000002;-1,53147;-0,07809760000000003;0,919028;-0,00230962;23,1800003051758;1926,2484;-1451,4498;-411,55291;-90,88931;-67,68505400000001;-91,450326
20200715033346;0,7;0,3;0,8;1,0472;1,5708;1,5708;-2,48271;-1,51862;-1,7178099999999998;0,0944409;1,43402;-0,000860993;23,1800003051758;1928,2542;-1444,7786;-511,24346;-147,73372;-89,33688599999998;-148,16329
20200715033355;0,7;0,3;0,8;1,22173;1,5708;1,5708;-2,41946;-1,51606;-1,72006;0,0937825;1,1964;-0,000202958;23,1800003051758;1928,0982;-1447,3544;-511,28346;-92,788173;-79,61624499999998;-93,216272
20200715033405;0,7;0,3;0,8;1,39626;1,5708;1,5708;-2,36215;-1,5277;-1,70874;0,0940459;0,964488;7,190529999999999e-05;23,1800003051758;1927,3066;-1450,0152;-511,2301;-91,191362;-69,63980699999999;-91,639313
20200715033415;0,7;0,3;0,8;1,5708;1,5708;1,5708;-2,3144400000000003;-1,55276;-1,68472;0,0950394;0,742379;0,000490979;23,1800003051758;1926,0899;-1452,2917;-511,39197;-90,613563;-59,583335;-91,07719
20200715033424;0,7;0,3;0,8;1,7453299999999998;1,5708;1,5708;-2,27807;-1,58879;-1,6490200000000002;0,0959015;0,532616;-0,00132782;23,1800003051758;1924,2795;-1454,8964;-511,6654400000001;-90,292274;-49,742269;-90,88461
20200715033439;0,7;0,3;0,8;1,5708;0,8726649999999999;1,5708;-2,3143;-1,55261;-1,68471;0,094417;0,741935;0,6971149999999999;23,1800003051758;1926,0969;-1452,3966;-511,24683;-90,565186;-59,64556500000001;-51,182141
20200715033446;0,7;0,3;0,8;1,5708;1,0472;1,5708;-2,3143700000000003;-1,55233;-1,68503;0,0944289;0,742907;0,52331;23,1800003051758;1926,1687;-1452,4535;-511,31506;-90,599374;-59,687135;-61,151697
20200715033453;0,7;0,3;0,8;1,5708;1,22173;1,5708;-2,31438;-1,5527;-1,68477;0,0953506;0,741767;0,34828000000000003;23,1800003051758;1926,1545;-1452,2978;-511,31496;-90,556838;-59,612166;-71,171095
20200715033459;0,7;0,3;0,8;1,5708;1,39626;1,5708;-2,31436;-1,55246;-1,68474;0,0937825;0,7426550000000001;0,17594400000000002;23,1800003051758;1926,0799;-1452,4088;-511,34431;-90,67423;-59,647102;-81,202573
20200715033513;0,7;0,3;0,8;1,5708;1,7453299999999998;1,5708;-2,31447;-1,5529700000000002;-1,68494;0,0971107;0,742379;-0,175932;23,1800003051758;1926,2038;-1452,1731;-511,45173;-90,501741;-59,594495;-101,0688
20200715033520;0,7;0,3;0,8;1,5708;1,91986;1,5708;-2,3141700000000003;-1,55313;-1,68495;0,0982358;0,741971;-0,3499;23,1800003051758;1926,2552;-1452,2717;-511,43156;-90,437607;-59,568004;-111,00757
20200715033526;0,7;0,3;0,8;1,5708;2,0944;1,5708;-2,31442;-1,55253;-1,6849;0,0945843;0,743171;-0,5232479999999999;23,1800003051758;1926,2226;-1452,2027;-511,41016;-90,661372;-59,600889;-121,20789
20200715033533;0,7;0,3;0,8;1,5708;2,26893;1,5708;-2,31423;-1,55315;-1,68464;0,0973022;0,741707;-0,699408;23,1800003051758;1926,2374;-1452,129;-511,31957;-90,473863;-59,51660699999999;-131,05244
20200715033548;0,7;0,3;0,8;1,5708;1,5708;1,39626;-2,27771;-1,58894;-1,6485;0,0951829;0,531141;-0,00124437;23,1800003051758;1924,2578;-1454,9581;-511,5512700000001;-90,316534;-49,686815;-90,900144
20200715033553;0,7;0,3;0,8;1,5708;1,5708;1,43117;-2,28404;-1,58117;-1,65654;0,0957221;0,572024;-0,00102836;23,1800003051758;1924,595;-1454,4801;-511,5241;-90,343299;-51,701036;-90,913449
20200715033557;0,7;0,3;0,8;1,5708;1,5708;1,4660799999999998;-2,2909900000000003;-1,57346;-1,6644599999999998;0,095746;0,614116;-0,000358407;23,1800003051758;1924,9892;-1453,9824;-511,57399;-90,400806;-53,707372;-90,923763
20200715033602;0,7;0,3;0,8;1,5708;1,5708;1,50098;-2,29816;-1,56569;-1,6718;0,0944409;0,656145;-0,000286881;23,1800003051758;1925,4914;-1453,4953;-511,4638;-90,525943;-55,689585;-91,072009
20200715033606;0,7;0,3;0,8;1,5708;1,5708;1,53589;-2,30589;-1,55934;-1,6787299999999998;0,0975775;0,699132;-0,00242836;23,1800003051758;1925,8927;-1452,9145;-511,49266;-90,408069;-57,669225;-90,985185
20200715033615;0,7;0,3;0,8;1,5708;1,5708;1,6057;-2,3232;-1,54644;-1,6908;0,0940938;0,7872060000000001;0,000574494;23,1800003051758;1926,454;-1451,8729999999996;-511,38806;-90,762946;-61,712592;-91,232786
